n_subs,rank,genotype,mu_real,sigma_real
16,76,4-4-4-4-1-4-1-2-2-1-3-1-4-4-4-4,678.4252,286.77176
16,77,4-4-4-4-1-3-1-2-2-1-4-1-4-4-4-4,678.4252,286.77176
16,78,4-4-4-4-1-4-1-2-2-1-3-1-4-4-3-4,678.36755,281.83466
16,79,4-3-4-4-1-3-1-2-2-1-4-1-4-4-4-4,678.36755,281.83466
16,80,4-3-4-4-1-4-1-2-2-1-3-1-4-4-3-4,678.169,276.68692
16,81,4-4-4-4-1-3-1-2-1-1-3-1-3-4-4-4,677.43823,250.85216
16,82,4-4-4-3-1-3-1-1-2-1-3-1-4-4-3-4,677.23865,245.72829
16,83,4-4-4-4-1-2-1-1-3-1-3-1-4-4-4-4,677.1869,254.9669
16,84,4-3-4-3-1-3-1-1-2-1-3-1-4-4-3-4,677.08685,240.66057
16,85,4-3-4-4-1-3-1-2-1-1-3-1-3-4-3-4,677.08685,240.66057
16,86,4-4-4-4-1-2-1-1-3-1-3-1-4-4-3-4,677.017,249.95908
16,87,4-3-4-4-1-2-1-1-3-1-3-1-4-4-4-4,677.0144,250.04967
16,88,4-4-4-4-1-3-1-3-1-1-2-1-4-4-3-4,677.0144,250.04967
16,89,4-4-4-4-1-3-1-2-2-1-3-1-3-4-4-4,676.8171,263.4111
16,90,4-4-4-3-1-3-1-2-2-1-3-1-4-4-4-4,676.8171,263.4111
16,91,4-4-4-4-1-3-1-2-2-1-2-1-4-4-4-4,676.70996,275.59314
16,92,4-4-4-4-1-2-1-2-2-1-3-1-4-4-4-4,676.70996,275.59314
16,93,4-4-4-4-1-3-1-2-2-1-3-1-3-4-3-4,676.688,258.56927
16,94,4-3-4-3-1-3-1-2-2-1-3-1-4-4-4-4,676.688,258.56927
16,95,4-4-4-3-1-3-1-2-2-1-3-1-4-4-3-4,676.6345,258.55087
16,96,4-3-4-4-1-3-1-2-2-1-3-1-3-4-4-4,676.6345,258.55087
16,97,4-3-4-4-1-2-1-2-2-1-3-1-4-4-4-4,676.5549,270.88586
16,98,4-4-4-4-1-2-1-2-2-1-3-1-4-4-3-4,676.5549,270.8299
16,99,4-3-4-3-1-3-1-2-2-1-3-1-4-4-3-4,676.5055,253.59282
16,100,4-3-4-4-1-3-1-2-2-1-3-1-3-4-3-4,676.5055,253.59282
