Pos1,Pos2,Pos3,Pos4,Pos5,Pos6,Pos7,Pos8,Pos9,Pos10,Pos11,Pos12,Pos13,Pos14,Pos15,Pos16,target
0,0,3,0,1,4,1,0,0,0,0,0,0,0,0,0,-0.17224116519602378
1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.02882655657908578
0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0.8185384933299328
0,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0.8609454047843503
0,0,4,3,0,0,0,0,0,2,0,0,0,0,4,2,0.4490571275160409
2,0,0,0,4,0,0,0,1,0,0,1,0,2,0,1,-1.0939943153537055
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0.880881188666479
1,0,3,0,2,0,2,0,0,0,0,0,0,0,3,0,-0.34288929818773395
0,0,0,0,0,1,2,3,0,1,0,4,0,0,3,0,-0.3320464329844867
0,0,4,0,2,0,3,3,0,3,3,0,0,0,0,0,-0.5301358440442592
0,0,0,0,2,0,4,0,0,4,0,0,0,0,0,4,0.02291906971605054
0,2,0,1,2,3,0,0,0,0,0,0,0,1,0,0,0.5682235723686573
4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,-0.281421954071584
0,0,0,0,0,0,0,0,3,0,4,1,0,4,2,0,0.7219709259254676
0,0,1,0,0,2,0,0,0,2,3,0,0,0,0,3,-0.11458061619724334
3,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,-0.6551183098724603
0,0,2,1,4,0,0,0,2,0,2,0,0,0,3,0,-0.10920302674828221
0,0,4,0,0,0,0,3,3,1,0,0,0,0,3,1,-0.25313480552370854
0,0,0,0,0,0,0,2,2,0,0,1,0,4,0,3,-0.032794238571382445
2,1,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0.4033498849491449
0,0,0,3,4,4,0,0,0,0,0,2,0,2,0,0,-0.9197117361895735
0,4,1,0,4,0,0,4,0,0,2,3,0,0,0,0,0.1790037168596176
0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0.6419488572360519
0,1,0,0,3,0,0,0,1,0,0,0,4,0,1,3,-1.0213031241560007
0,0,0,2,0,0,4,0,0,0,0,0,4,0,0,0,-0.483626574150213
0,2,0,0,0,1,0,2,0,0,1,0,0,4,0,0,1.3428912604249257
0,0,0,3,1,0,3,0,0,0,3,0,0,0,0,2,-0.7283877771354523
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1.1902891202523116
0,2,0,0,0,0,3,1,0,0,0,2,0,4,0,2,-0.2643662117695154
0,0,0,0,0,0,0,4,2,0,0,0,0,0,1,0,0.15389670871261105
0,0,0,4,2,3,0,4,0,0,0,0,0,0,2,0,-1.3607942617160138
1,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,-0.07698586870572766
1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6849688169113176
1,0,0,4,0,0,0,0,0,0,0,0,1,0,2,0,-0.95718326930378
0,0,0,0,4,0,0,0,0,3,3,0,0,0,0,0,-1.0743503152117095
3,0,4,0,0,0,0,0,3,0,2,0,0,0,2,2,0.16983369470536583
0,3,0,3,0,3,0,0,0,0,3,0,3,0,3,0,0.6828053841023595
0,2,2,0,2,0,0,0,0,0,0,0,0,2,2,0,2.1673073202572755
1,0,0,0,4,4,2,2,0,0,0,0,0,3,0,0,-1.9370527860646447
4,0,0,3,0,2,0,1,0,0,0,0,0,0,3,0,-0.48871540352474324
0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.7316685777445177
0,1,0,2,0,0,3,0,0,2,0,0,0,2,0,2,-0.42559487018665315
0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0.534774270553006
0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8774704937559198
0,0,4,2,2,1,0,0,4,2,0,0,0,0,0,0,-0.37068661289207133
0,3,0,0,3,0,1,2,3,0,0,0,3,0,0,0,-0.09459872141317759
0,0,3,0,0,0,0,0,0,0,3,1,3,4,1,0,1.0308036051117138
0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,-0.49294173225810606
0,0,1,0,0,1,0,3,0,0,0,0,0,0,3,0,1.429206333354234
0,0,0,4,0,4,0,0,0,3,0,2,0,0,0,4,-0.45764572661566105
0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0.8174159574384922
0,3,3,0,0,0,0,0,2,0,2,0,1,0,0,0,1.2817988508556806
0,0,0,1,0,0,0,0,0,0,0,2,0,4,0,0,1.0059127890623187
0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.8717958291518504
0,4,3,0,2,0,0,0,0,0,0,4,2,0,0,2,-1.2852328558517772
1,0,0,0,1,0,2,0,0,3,0,1,1,0,0,0,-0.5775386071529065
0,0,0,0,0,0,3,4,0,0,4,1,4,0,3,0,-0.2479499747631768
0,0,0,3,0,0,1,0,0,0,4,0,0,0,0,0,0.18100916313570642
0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0.8916832343827646
0,3,0,0,0,0,0,2,0,0,0,2,0,4,4,0,2.1477147224321937
1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.1422843205884982
0,0,0,0,0,0,0,1,1,0,0,3,2,2,0,0,-0.5593202653888613
0,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,1.0727259741375714
0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0.22446150700619336
1,2,0,0,0,0,0,1,1,0,0,1,0,3,0,0,0.7777666291032483
0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,1.3381380579431892
1,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0.1837773290848339
0,3,0,0,0,2,0,0,2,0,0,4,0,2,4,0,1.0609797888061951
0,2,0,1,0,1,4,0,2,0,0,0,0,0,0,4,-0.3622233725953928
0,0,1,0,3,0,3,0,1,0,0,0,0,2,4,0,0.7341079200486786
0,0,0,4,0,0,0,4,1,0,0,2,4,0,0,0,-2.347951568732352
0,3,3,1,0,4,0,3,0,0,0,0,0,4,0,0,1.7964479188002216
0,1,2,1,0,0,0,0,2,0,0,0,2,0,0,0,-0.2941810674127446
0,1,0,0,0,0,0,0,0,0,4,0,0,4,3,0,1.3833804119085793
1,0,3,0,0,0,0,3,2,0,1,0,0,1,0,0,0.33349111259671077
0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1.0917297130674124
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.7858262100288633
0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,1.2408342279405673
0,0,0,0,0,0,0,3,0,2,0,0,0,4,0,0,0.9995630910905339
0,0,0,1,0,0,3,2,0,2,0,4,3,0,0,0,-2.1119756264409313
0,0,0,0,0,0,0,4,4,1,0,0,4,0,0,0,-1.4980150144684043
0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,0.7706224629685653
0,3,0,1,0,3,0,0,0,2,3,0,0,4,0,0,0.5198245114115791
0,2,0,2,0,2,1,0,1,0,0,3,0,0,0,0,-0.43247295373966116
0,0,0,0,0,2,1,0,0,0,0,2,3,0,3,4,-1.1715657029925814
4,0,0,0,0,0,0,0,0,4,2,0,0,1,3,2,-0.9855875848975627
0,0,0,4,0,1,1,0,0,0,0,3,1,0,1,0,-1.1787567359456275
3,0,0,0,4,0,2,0,0,0,0,0,0,0,0,1,-1.224149517279635
4,0,0,0,0,4,1,0,3,3,0,0,0,0,0,2,-0.10719984822146933
0,0,4,2,0,3,0,0,0,3,1,1,0,0,0,0,0.37937221594140585
0,0,0,2,0,0,3,0,4,0,0,0,0,0,0,0,0.1688071601999272
0,3,0,0,3,1,0,0,0,0,4,0,2,2,0,0,0.3612045205778496
0,0,0,0,0,4,0,3,2,1,0,0,0,0,0,0,-0.13943817192392968
0,0,0,2,0,0,0,3,2,0,0,0,0,0,0,3,0.08533055344729144
0,0,1,0,4,0,1,1,0,0,3,0,0,3,0,0,-0.20980567603053124
1,0,3,4,0,0,0,2,0,0,0,0,2,0,0,2,-1.1448735381019048
0,0,0,0,4,0,0,2,0,1,0,2,2,0,0,0,-1.1469999310060273
0,0,0,0,0,0,0,0,2,0,0,4,0,2,0,0,0.2827865065427359
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.145623530519359
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7446370799354624
4,0,1,0,0,1,0,0,0,0,2,0,3,0,4,0,0.6249634151615285
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.1321122803351114
4,4,4,0,0,0,0,0,0,0,0,0,0,4,4,4,-1.4949202926235845
0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,-0.012242382802706491
0,1,1,0,0,0,4,3,0,0,0,0,0,0,3,2,0.20455595978107424
0,4,0,2,0,2,0,3,1,0,0,1,0,0,0,0,0.5369792787653506
0,4,0,0,3,0,0,1,0,0,0,2,1,0,1,0,0.46230607470073953
0,4,0,0,0,0,0,0,0,0,0,1,3,4,0,0,0.8000102258315496
0,0,1,3,0,0,0,0,0,0,1,0,0,2,0,0,0.8160129765532977
0,0,0,1,0,4,0,0,0,3,3,0,2,0,2,0,-0.25579563134045663
0,4,0,1,0,0,0,0,0,0,0,0,0,3,0,0,2.151677992249583
0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,4,-0.6120386327996028
0,3,0,0,4,0,0,0,0,1,0,0,0,3,2,0,0.9916289922915044
0,0,0,1,2,0,1,0,2,0,1,0,0,2,0,0,-0.03839028786723056
0,0,0,4,2,4,0,3,0,0,0,0,0,3,0,0,-1.771522207271623
1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,2,-0.03553897111132908
2,2,0,0,1,0,0,1,0,3,0,0,0,0,0,4,0.4972845954445951
0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0.9454107502211642
0,1,0,0,4,4,2,0,0,0,0,0,2,0,1,0,-0.9226915587377611
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.03294025376509227
0,0,2,0,3,0,0,0,1,3,3,0,0,1,0,0,-0.4138683386823327
0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.7357788224290958
0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1.1510048995504465
0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0.08201510400630915
0,0,0,0,2,0,2,4,0,0,0,0,0,0,2,3,-0.0721676574114234
2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.17487490134510722
0,0,0,0,0,1,0,0,0,4,1,0,4,0,3,0,-0.0039000891340621236
3,0,0,0,4,0,3,0,0,3,0,0,4,0,0,1,-2.095077114755307
0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.741670107966504
0,3,0,0,0,0,0,0,0,0,0,0,4,1,0,4,-0.00856106981192212
0,2,0,0,0,0,2,3,3,0,0,0,0,0,1,4,0.2584679192272257
2,4,0,2,0,3,0,0,0,0,0,0,0,0,4,0,0.5077419432709837
1,0,0,0,2,0,0,0,0,0,3,0,0,1,0,0,-1.0408911864825308
0,0,0,4,0,0,0,0,3,0,0,2,3,0,0,0,-0.7501611938472718
2,4,0,0,4,0,4,0,0,0,0,0,0,0,3,0,-0.40289923543607487
1,0,4,0,4,1,0,0,0,0,0,0,0,0,4,4,-2.3070489309641062
1,3,3,0,4,0,0,0,0,0,2,0,0,0,0,0,-0.5039879389797355
0,2,0,0,0,4,0,3,0,2,1,0,0,0,3,0,0.6999170642198943
0,0,0,3,0,0,4,4,0,0,0,3,2,0,1,0,-1.6929734196949469
0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1.2704858056359507
4,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0.06762547893596511
4,1,0,0,0,0,0,0,2,0,0,4,0,0,0,1,-0.16510153455989215
0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0.5244597909309819
4,4,3,0,0,0,0,0,0,0,0,0,0,3,4,4,-0.5360667643164762
0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,-3.1968366432488287
4,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0.832100389914669
0,0,0,0,4,4,0,0,2,0,2,0,0,0,0,0,-1.5083446124189321
0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1.613213777328724
3,0,0,0,0,1,0,4,0,0,0,3,3,0,0,1,-3.104536979981113
0,2,1,0,0,0,1,0,1,0,0,0,2,0,0,2,0.08081319689022143
0,3,0,0,2,0,2,0,4,0,0,2,0,0,4,0,1.1717366634283226
0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,4,0.5599100035241703
0,0,4,0,2,4,0,0,0,0,0,0,1,3,4,0,1.2072896806553397
0,0,0,0,4,1,0,0,3,0,0,2,0,0,3,0,0.09512345073591831
0,0,4,3,0,0,0,1,1,0,0,0,0,0,2,0,0.8455224419607408
0,0,0,0,3,0,0,0,0,0,0,0,1,0,3,0,1.2053295893647644
0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0.262502245188585
0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0.6829354017274961
0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0.7830973517338464
0,0,0,0,0,4,0,0,3,2,4,3,0,3,0,0,-1.833736396815883
0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0.7409194829562674
0,0,0,0,0,0,2,0,0,3,3,1,0,4,3,0,0.344611399128011
0,0,0,2,0,0,0,0,0,2,3,4,4,0,0,1,-3.1917999721076384
0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,1.460976744789488
0,0,0,1,0,0,2,0,0,0,0,0,0,3,0,2,0.10026746200948942
0,0,4,4,0,0,3,0,0,0,2,0,0,0,1,4,0.2281526469105056
0,0,1,2,0,2,2,0,2,0,0,0,4,0,0,0,-0.7678617328600467
1,0,0,0,3,2,0,0,2,0,0,0,0,4,3,0,-0.3304476697451624
0,0,0,0,3,4,0,1,0,0,2,0,0,0,0,0,-0.3668563843655201
2,0,0,0,0,0,4,0,0,0,3,4,0,4,0,1,-1.251984627805233
2,0,0,2,3,0,0,0,0,0,0,2,2,2,0,0,-2.3491867361711494
3,0,3,1,3,0,0,0,0,2,0,0,0,0,0,0,-0.5270842094356764
0,0,0,1,0,4,0,0,0,1,1,2,0,0,0,0,-0.025960754087461936
0,0,0,0,0,0,0,2,0,0,3,0,0,0,3,0,1.251983239296026
0,4,0,0,3,0,0,0,0,0,0,2,0,2,2,3,-0.20021385251101068
0,0,0,0,3,0,2,0,1,0,0,2,0,4,0,2,-0.8189314465473995
0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1.3807513345816913
0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0.42053035346137313
0,4,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1.6351784408961223
0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,3,1.2529515682367234
0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,3,-0.6451953949586965
1,0,4,0,0,1,0,0,2,0,0,0,2,0,0,3,0.37075854827611
0,0,4,0,0,4,1,0,0,1,0,2,4,0,0,0,-2.3564904006715515
0,0,4,0,0,0,0,0,0,3,0,0,2,0,0,3,-0.21986012040228214
0,0,0,0,3,0,0,4,0,0,0,2,0,0,0,0,0.1701012891198909
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20305168609490096
2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0.016000166676080983
0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,4,0.4654869710180334
0,0,0,0,0,0,2,0,0,4,0,3,0,0,0,0,-0.34737566217136984
0,0,0,4,0,0,3,0,0,0,0,0,0,0,3,0,0.2905973909644557
0,0,0,0,0,0,3,0,2,3,4,0,1,0,0,4,-0.4398544776318611
0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1.2225259321219224
0,4,0,4,2,0,0,0,0,0,4,0,0,3,0,1,-1.448306706262859
0,3,3,0,0,0,0,0,0,0,0,0,0,3,4,0,2.178752650851417
0,3,0,2,0,0,0,0,1,2,3,0,0,3,0,0,0.5419864691659583
0,0,2,0,0,4,0,0,3,0,1,0,3,0,0,0,0.39504160751963474
0,1,0,0,0,0,0,4,3,0,2,1,0,0,0,0,-0.34036529324394976
0,0,0,0,0,0,3,4,2,0,0,1,1,1,0,0,-0.9351626679209158
4,1,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0.9515548389252912
0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0.7052583696804453
2,0,0,0,0,0,0,2,2,0,0,3,3,0,3,0,-1.053341885922205
0,2,0,2,0,4,2,0,0,1,0,0,4,0,0,0,-0.6048634740914861
0,0,2,0,4,0,4,0,0,0,1,3,0,0,0,1,-1.563921099833402
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1.0544214579010518
0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0.5871517196559763
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0.6206002655552026
0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,-0.3210221478391885
4,1,0,1,4,0,0,4,0,0,0,0,0,0,0,0,-0.8400472159692841
1,0,4,0,0,0,3,0,0,0,0,0,2,2,0,0,0.285326385731449
0,3,0,0,3,0,4,2,0,1,0,0,0,0,0,0,0.34117575897542085
2,0,0,4,3,0,0,2,0,0,0,0,0,0,0,0,-2.524136033622318
0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.7810072428181345
0,0,0,2,0,3,0,4,2,0,0,0,4,0,0,3,-1.02695889084944
0,0,0,0,0,3,0,0,0,3,0,0,1,1,1,0,0.24983308590202405
0,0,3,0,0,3,0,2,4,3,0,2,0,0,0,0,-0.7074277264971619
3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5332949421088653
0,0,4,1,0,0,0,0,0,0,2,4,3,0,0,4,-1.0315140432277703
1,0,0,2,0,0,0,0,1,0,4,0,2,0,0,4,-0.8222143915820972
0,0,0,1,4,0,4,0,0,1,1,0,3,0,0,0,-1.3730635412136367
0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,2,-1.0474162570649646
0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,1,-0.16829906103854084
0,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1.4141537695789783
0,4,0,0,4,0,0,0,2,0,0,0,0,3,3,0,1.1351608912779936
0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,-0.7290295501804577
0,2,4,4,0,0,0,3,0,0,0,0,0,0,0,0,-0.7604106646567275
0,0,0,0,0,0,0,1,0,0,3,2,0,0,2,3,-0.42733045429894095
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.1791673218881615
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-0.11523221615577661
0,0,0,0,3,3,0,0,0,0,0,4,0,3,2,4,-1.2996436465820274
0,2,0,0,0,1,0,0,0,1,0,0,0,0,2,0,1.4852575362837368
0,2,0,0,0,0,0,0,0,0,0,0,3,4,0,2,-0.01898818098130245
2,0,0,0,0,3,1,0,0,2,0,3,0,0,3,0,-0.5783852335491446
3,0,0,0,2,3,2,0,0,0,4,2,0,0,0,0,-0.9426220512049124
0,0,1,1,0,0,0,4,0,2,4,2,0,0,0,0,-2.4368042531010987
0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,-0.8980184466188267
0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,1,-0.30275089192537835
4,0,0,0,0,2,2,3,0,0,0,0,0,2,0,0,0.6808158120712005
0,0,4,0,0,0,1,3,3,0,0,0,0,0,3,0,1.4852711427793905
0,0,0,0,0,2,1,0,4,1,1,0,0,0,0,0,0.2952009219939998
0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0.7638358453030082
0,0,4,2,2,0,0,0,0,0,0,2,0,0,3,0,-0.2533925730247062
0,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0.8172027890065816
1,0,0,0,1,0,0,1,0,0,0,1,0,4,0,0,0.29471108815046215
0,3,0,0,0,0,0,4,0,0,4,1,0,1,4,0,1.9106608433184207
3,0,1,1,3,2,0,0,0,1,0,0,0,0,0,0,-0.9861220178101878
0,0,0,0,4,1,0,0,0,0,0,0,0,0,4,0,0.8402023021600955
0,0,0,0,0,2,3,1,2,3,0,0,0,0,0,1,-0.8451186592660341
0,0,0,0,0,1,0,0,2,0,1,2,0,0,1,4,0.06813194294085752
2,0,0,2,0,0,0,2,3,0,0,0,0,0,0,3,0.04242549306865756
0,4,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1.31063479472826
0,0,0,2,0,2,0,0,4,0,0,0,4,0,1,1,-1.1977317500513103
0,0,4,0,0,0,0,2,0,0,2,0,0,0,0,1,0.20914739614781452
0,0,0,2,0,4,0,2,0,0,0,4,4,0,0,1,-2.421512063819051
0,0,1,0,0,0,0,0,0,0,3,4,0,0,0,0,0.026538397559968008
0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0.5734393957026228
0,3,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0.8062767729965613
3,0,0,2,2,0,0,1,0,2,0,0,0,3,0,0,-1.1902625398537863
0,2,3,0,0,0,4,0,2,0,0,0,0,1,4,0,1.4280195445666501
0,0,0,0,0,4,3,0,0,0,2,4,0,3,0,0,-1.4156178563709716
0,0,0,0,0,0,0,3,0,0,0,2,0,0,2,0,0.7809513050026682
0,0,1,0,0,0,3,0,0,4,4,4,0,0,0,0,-1.8077404309528269
0,0,0,4,0,0,0,0,4,0,1,0,3,0,0,0,-0.35952021545883317
0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0.9030423905044321
0,0,0,0,0,0,0,0,4,0,0,4,0,0,2,0,-0.13607661158100984
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.00926797499313887
0,0,0,0,0,4,0,0,0,1,0,0,0,3,1,1,0.08501609221440294
0,0,0,0,2,0,0,4,2,0,0,0,0,0,2,0,0.39740989367982554
1,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,1.0052196137003984
1,0,2,2,1,1,0,0,0,0,0,0,0,2,0,0,-0.5677956003483435
0,0,0,1,0,0,0,0,4,0,0,1,0,0,0,0,0.6037720540971226
0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1.1135152244420348
3,0,0,0,0,0,3,4,4,0,0,0,0,0,2,0,-1.7462466297617942
4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0.8260689327578986
0,0,3,0,0,0,0,0,3,0,0,0,1,0,1,0,1.2822395501315798
0,0,0,1,2,0,0,2,0,2,0,0,0,2,0,1,-0.7065062643748276
0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0.9997989370152002
0,0,0,0,2,0,1,4,3,0,0,0,3,3,0,0,-0.3897379745567008
0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0.11479995528419798
0,0,2,0,4,0,0,4,2,0,3,0,0,0,0,0,-0.2805723040096449
0,2,0,0,0,0,4,0,0,0,4,2,0,2,0,0,0.6206335258779114
0,3,2,0,0,0,2,0,1,0,0,2,0,0,3,0,1.2165783816883502
0,0,3,0,0,0,0,4,0,0,4,0,0,0,0,0,0.6010711647098385
2,0,2,0,0,0,3,0,0,0,0,0,2,0,3,1,-0.5331043278460684
3,1,4,0,0,0,3,3,0,2,0,0,0,0,0,0,-0.20594747859624687
0,3,0,0,0,0,0,0,0,0,2,2,1,3,0,0,1.1645153938182684
0,0,0,0,0,0,0,3,2,0,3,4,2,0,0,0,-1.087792021084837
2,0,0,0,0,0,1,1,0,2,0,3,0,0,0,0,-0.4531707013784035
0,0,0,3,0,1,0,3,0,0,0,4,4,0,1,0,-2.669432997461678
0,0,1,0,0,0,0,0,0,0,2,4,0,2,0,0,-1.5984279287279248
0,4,1,0,0,0,1,0,3,2,0,2,0,0,0,0,0.8258950719800996
4,0,0,0,0,0,2,0,1,0,3,0,0,0,1,0,0.009248321166083552
1,0,0,0,0,0,2,0,4,0,0,0,1,2,0,0,-0.21684476978210948
0,0,0,3,4,0,0,0,0,2,0,0,0,1,2,1,-1.2007659985821133
4,0,2,2,0,0,0,4,1,3,0,0,0,0,0,0,-0.17663530737578373
0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,0,0.8681712098929565
0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0.6526352477392807
0,4,3,0,0,3,0,4,0,2,1,0,0,0,0,0,0.8352563409899311
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5566001725788625
0,4,0,0,0,2,3,0,1,0,1,0,0,0,0,0,0.3172525159502972
2,0,4,1,0,0,0,0,0,1,0,0,0,0,0,4,0.8088461329258579
1,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,-0.9901162802010106
0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0.4638557033724245
0,3,0,3,1,0,3,0,0,4,0,0,0,0,0,2,-0.3941699125577213
0,0,0,4,0,0,0,0,0,3,0,3,0,1,0,1,-1.4881397222894288
4,0,2,0,1,0,0,2,0,2,0,0,0,2,0,0,0.830456271689832
1,1,3,0,0,0,0,0,0,0,0,0,0,3,0,0,1.1153233765311428
0,1,0,0,0,3,0,0,3,1,4,0,0,0,0,4,0.1910726785045593
1,0,0,0,2,3,0,0,0,0,4,0,0,3,0,4,-0.3865525427408555
3,0,2,0,4,2,0,0,0,0,0,0,0,4,0,1,-0.7427894968686002
0,3,2,0,3,0,1,0,0,0,0,0,0,0,1,0,0.5246260925445291
1,0,1,3,0,0,0,0,0,3,3,0,0,0,2,0,-1.1930133197251345
0,0,0,0,2,0,2,1,0,0,0,0,0,0,4,0,0.7160226195754704
0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,1.2731874509396606
0,0,3,0,0,0,0,0,1,0,3,4,0,2,0,0,0.566730637428862
0,0,0,0,1,0,0,1,0,0,4,0,0,0,0,0,0.237348370223215
3,2,0,0,0,4,1,0,0,2,0,2,0,0,0,0,-0.774268124563722
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.6844109505895107
0,0,0,4,0,0,3,0,0,0,0,3,0,0,2,0,-0.8192323012846341
0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.3171051122473808
1,1,0,2,0,0,0,0,3,0,0,4,0,4,0,0,-0.7856053591090582
0,0,0,0,0,0,0,1,0,0,4,0,0,0,2,0,0.6160216797676903
0,0,3,0,0,0,0,0,3,1,1,0,0,0,0,0,1.078659162159064
0,0,0,4,2,4,2,3,3,0,0,0,0,0,0,0,-2.011101603162031
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.37503174382783583
0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,4,0.8611510140520081
4,0,1,0,0,0,0,4,1,0,0,0,0,4,0,0,0.6502072441814986
0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.5544019676143448
2,0,0,0,0,0,1,2,0,0,4,0,0,1,4,0,0.3726120553507306
0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0.18053142395497174
0,0,0,1,0,4,0,4,0,0,0,0,0,0,0,0,0.2469999111403274
0,0,0,2,0,0,0,4,0,0,0,0,0,2,0,0,1.1023170785189376
0,3,0,1,4,0,0,0,0,1,0,0,3,0,2,0,-0.6039110193957186
0,0,0,3,0,0,0,2,0,3,0,0,0,0,0,0,-0.03064970367305508
0,2,0,4,0,3,2,0,0,0,0,0,0,0,2,0,0.18126919838597952
0,0,0,0,4,1,0,0,3,2,0,0,0,0,4,0,0.41924529553851225
0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0.8461090331067062
