Pos1,Pos2,Pos3,Pos4,Pos5,Pos6,Pos7,Pos8,Pos9,Pos10,Pos11,Pos12,Pos13,Pos14,Pos15,Pos16,target
0,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0.20379920111991345
0,0,4,3,0,0,0,0,0,2,0,0,0,0,4,2,0.3413695576930356
2,0,0,0,4,0,0,0,1,0,0,1,0,2,0,1,-1.0237817735022277
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,-2.268542704173851
1,0,3,0,2,0,2,0,0,0,0,0,0,0,3,0,1.4053014435990394
0,0,0,0,0,1,2,3,0,1,0,4,0,0,3,0,0.9705023257738299
0,0,4,0,2,0,3,3,0,3,3,0,0,0,0,0,0.18942620317723252
0,0,0,0,2,0,4,0,0,4,0,0,0,0,0,4,0.7953770590936833
0,2,0,1,2,3,0,0,0,0,0,0,0,1,0,0,-0.48096378413166396
4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0.9807596499848283
0,0,0,0,0,0,0,0,3,0,4,1,0,4,2,0,-1.2405514823856285
0,0,1,0,0,2,0,0,0,2,3,0,0,0,0,3,-1.49542670957279
3,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,-0.8949288354266812
0,0,2,1,4,0,0,0,2,0,2,0,0,0,3,0,-1.2420840357640799
0,0,4,0,0,0,0,3,3,1,0,0,0,0,3,1,0.08681374861406901
0,0,0,0,0,0,0,2,2,0,0,1,0,4,0,3,-0.2672910421233741
2,1,0,0,0,0,0,0,0,4,0,0,0,0,3,3,1.2370326377426348
0,0,0,3,4,4,0,0,0,0,0,2,0,2,0,0,1.0692425505854695
0,4,1,0,4,0,0,4,0,0,2,3,0,0,0,0,0.81938896818367
0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,-1.4442895859955476
0,1,0,0,3,0,0,0,1,0,0,0,4,0,1,3,0.8856016461564022
0,0,0,2,0,0,4,0,0,0,0,0,4,0,0,0,0.7796969793783359
0,2,0,0,0,1,0,2,0,0,1,0,0,4,0,0,-1.1287976246748808
0,0,0,3,1,0,3,0,0,0,3,0,0,0,0,2,-0.5176543864165134
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,-1.2271130479104038
0,2,0,0,0,0,3,1,0,0,0,2,0,4,0,2,0.5092176466038629
0,0,0,0,0,0,0,4,2,0,0,0,0,0,1,0,0.1056275568793837
0,0,0,4,2,3,0,4,0,0,0,0,0,0,2,0,1.1534954077993196
1,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0.28547138875885564
1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8286418171781288
1,0,0,4,0,0,0,0,0,0,0,0,1,0,2,0,0.6027328120292692
0,0,0,0,4,0,0,0,0,3,3,0,0,0,0,0,1.1508640888057209
3,0,4,0,0,0,0,0,3,0,2,0,0,0,2,2,0.4706734389801513
0,3,0,3,0,3,0,0,0,0,3,0,3,0,3,0,0.027284343130201064
0,2,2,0,2,0,0,0,0,0,0,0,0,2,2,0,-3.326252063915855
1,0,0,0,4,4,2,2,0,0,0,0,0,3,0,0,-0.4525429248372525
4,0,0,3,0,2,0,1,0,0,0,0,0,0,3,0,1.060315999004267
0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-1.029678346149168
0,1,0,2,0,0,3,0,0,2,0,0,0,2,0,2,0.12447976067177058
0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,-1.325543657727143
0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7375978532291697
0,0,4,2,2,1,0,0,4,2,0,0,0,0,0,0,1.1544561129022293
0,3,0,0,3,0,1,2,3,0,0,0,3,0,0,0,0.7097762738017709
0,0,3,0,0,0,0,0,0,0,3,1,3,4,1,0,-1.888549525076536
0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,-1.2639768385301313
0,0,1,0,0,1,0,3,0,0,0,0,0,0,3,0,0.6208800085905241
0,0,0,4,0,4,0,0,0,3,0,2,0,0,0,4,1.4735017027923323
0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,-0.6659836598308942
0,3,3,0,0,0,0,0,2,0,2,0,1,0,0,0,0.28612084501464913
0,0,0,1,0,0,0,0,0,0,0,2,0,4,0,0,-2.101023019558405
0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-0.3993504151724918
0,4,3,0,2,0,0,0,0,0,0,4,2,0,0,2,0.739678220129835
1,0,0,0,1,0,2,0,0,3,0,1,1,0,0,0,0.9217146816829547
0,0,0,0,0,0,3,4,0,0,4,1,4,0,3,0,1.0050207215377296
0,0,0,3,0,0,1,0,0,0,4,0,0,0,0,0,-0.048072188768439446
0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,-1.00482010161138
0,3,0,0,0,0,0,2,0,0,0,2,0,4,4,0,-1.8421473052207773
1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.4928529828100816
0,0,0,0,0,0,0,1,1,0,0,3,2,2,0,0,-1.0659776408283252
0,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,-2.113054707275798
0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,-0.24745280851873216
1,2,0,0,0,0,0,1,1,0,0,1,0,3,0,0,-0.19260684041154863
0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0.15874817704664765
1,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0.8802899926027297
0,3,0,0,0,2,0,0,2,0,0,4,0,2,4,0,0.9173792548282421
0,2,0,1,0,1,4,0,2,0,0,0,0,0,0,4,0.9840436929386522
0,0,1,0,3,0,3,0,1,0,0,0,0,2,4,0,1.0815454577706904
0,0,0,4,0,0,0,4,1,0,0,2,4,0,0,0,1.3422396496245408
0,3,3,1,0,4,0,3,0,0,0,0,0,4,0,0,-0.18008989858605362
0,1,2,1,0,0,0,0,2,0,0,0,2,0,0,0,0.18334092059936302
0,1,0,0,0,0,0,0,0,0,4,0,0,4,3,0,-0.13711141604857158
1,0,3,0,0,0,0,3,2,0,1,0,0,1,0,0,-0.35510488024163184
0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,-1.0419338716201298
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,-2.061511571422921
0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,-2.2803652588076164
0,0,0,0,0,0,0,3,0,2,0,0,0,4,0,0,-0.6828801425209293
0,0,0,1,0,0,3,2,0,2,0,4,3,0,0,0,0.9323592288691054
0,0,0,0,0,0,0,4,4,1,0,0,4,0,0,0,0.6759604344906794
0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,0.9020529041176227
0,3,0,1,0,3,0,0,0,2,3,0,0,4,0,0,-0.14140436274567245
0,2,0,2,0,2,1,0,1,0,0,3,0,0,0,0,-0.5418370330630546
0,0,0,0,0,2,1,0,0,0,0,2,3,0,3,4,0.40955184451195414
4,0,0,0,0,0,0,0,0,4,2,0,0,1,3,2,1.0938499988081272
0,0,0,4,0,1,1,0,0,0,0,3,1,0,1,0,0.2142264459613586
3,0,0,0,4,0,2,0,0,0,0,0,0,0,0,1,1.0259078882649362
4,0,0,0,0,4,1,0,3,3,0,0,0,0,0,2,1.1679999308453752
0,0,4,2,0,3,0,0,0,3,1,1,0,0,0,0,-1.4789966916903756
0,0,0,2,0,0,3,0,4,0,0,0,0,0,0,0,0.21419703662147355
0,3,0,0,3,1,0,0,0,0,4,0,2,2,0,0,0.9314867517858505
0,0,0,0,0,4,0,3,2,1,0,0,0,0,0,0,0.6361361036558629
0,0,0,2,0,0,0,3,2,0,0,0,0,0,0,3,-1.0574579184488655
0,0,1,0,4,0,1,1,0,0,3,0,0,3,0,0,-1.1220898444027791
1,0,3,4,0,0,0,2,0,0,0,0,2,0,0,2,1.133332854529835
0,0,0,0,4,0,0,2,0,1,0,2,2,0,0,0,-0.5940590345116105
0,0,0,0,0,0,0,0,2,0,0,4,0,2,0,0,0.3080242678201036
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.5352583927425782
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.0069236863392648
4,0,1,0,0,1,0,0,0,0,2,0,3,0,4,0,0.8955076921409963
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.492417153791226
4,4,4,0,0,0,0,0,0,0,0,0,0,4,4,4,0.7782510201673237
0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0.31770892682945295
0,1,1,0,0,0,4,3,0,0,0,0,0,0,3,2,1.314386553975131
0,4,0,2,0,2,0,3,1,0,0,1,0,0,0,0,0.959995839099917
0,4,0,0,3,0,0,1,0,0,0,2,1,0,1,0,-0.09581089973675026
0,4,0,0,0,0,0,0,0,0,0,1,3,4,0,0,-1.6261095621300692
0,0,1,3,0,0,0,0,0,0,1,0,0,2,0,0,-1.8147892667927643
0,0,0,1,0,4,0,0,0,3,3,0,2,0,2,0,0.9662706485348229
0,4,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0.12258939365805196
0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,4,0.7236501298925153
0,3,0,0,4,0,0,0,0,1,0,0,0,3,2,0,0.05228554973687472
0,0,0,1,2,0,1,0,2,0,1,0,0,2,0,0,-1.3458793993315061
0,0,0,4,2,4,0,3,0,0,0,0,0,3,0,0,1.076194591763838
1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,2,-0.3527431468636454
2,2,0,0,1,0,0,1,0,3,0,0,0,0,0,4,1.069470472969578
0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0.23931016210493153
0,1,0,0,4,4,2,0,0,0,0,0,2,0,1,0,1.2235607092969856
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,-0.6397987272938501
0,0,2,0,3,0,0,0,1,3,3,0,0,1,0,0,0.816457837308466
0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.10465133018042394
0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,-0.7880512096540865
0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0.2545156077515797
0,0,0,0,2,0,2,4,0,0,0,0,0,0,2,3,0.37758552590918526
2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3990584286557679
0,0,0,0,0,1,0,0,0,4,1,0,4,0,3,0,0.4420630528287032
3,0,0,0,4,0,3,0,0,3,0,0,4,0,0,1,1.1344389724799537
0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.28169018170150834
0,3,0,0,0,0,0,0,0,0,0,0,4,1,0,4,0.9676398166916907
0,2,0,0,0,0,2,3,3,0,0,0,0,0,1,4,1.1042543697185505
2,4,0,2,0,3,0,0,0,0,0,0,0,0,4,0,0.98613829147935
1,0,0,0,2,0,0,0,0,0,3,0,0,1,0,0,0.7270403732403683
0,0,0,4,0,0,0,0,3,0,0,2,3,0,0,0,-1.0921527702520746
2,4,0,0,4,0,4,0,0,0,0,0,0,0,3,0,0.9340404627991972
1,0,4,0,4,1,0,0,0,0,0,0,0,0,4,4,0.7012434806045841
1,3,3,0,4,0,0,0,0,0,2,0,0,0,0,0,1.1570964180830152
0,2,0,0,0,4,0,3,0,2,1,0,0,0,3,0,-0.8525573289873816
0,0,0,3,0,0,4,4,0,0,0,3,2,0,1,0,0.5067578820929267
0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,-0.6344658336613718
4,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0.9307441659537546
4,1,0,0,0,0,0,0,2,0,0,4,0,0,0,1,0.7192509828013856
0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,-0.8632966396020504
4,4,3,0,0,0,0,0,0,0,0,0,0,3,4,4,-1.6251120953523028
0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,1.7283630422356593
4,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0.20741736685187526
0,0,0,0,4,4,0,0,2,0,2,0,0,0,0,0,0.1430615619224372
0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0.39255242913232186
3,0,0,0,0,1,0,4,0,0,0,3,3,0,0,1,1.5018572079981103
0,2,1,0,0,0,1,0,1,0,0,0,2,0,0,2,0.970354462148297
0,3,0,0,2,0,2,0,4,0,0,2,0,0,4,0,0.4064965408683468
0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,4,-0.664030389506866
0,0,4,0,2,4,0,0,0,0,0,0,1,3,4,0,0.2322911329857139
0,0,0,0,4,1,0,0,3,0,0,2,0,0,3,0,0.7924769714105799
0,0,4,3,0,0,0,1,1,0,0,0,0,0,2,0,-0.3580735897177997
0,0,0,0,3,0,0,0,0,0,0,0,1,0,3,0,0.7697174100440289
0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0.04686034345420175
0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,-1.2289919779586118
0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0.43328109716860175
0,0,0,0,0,4,0,0,3,2,4,3,0,3,0,0,0.7810669644613116
0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,-1.0512795062946936
0,0,0,0,0,0,2,0,0,3,3,1,0,4,3,0,0.22464307076340068
0,0,0,2,0,0,0,0,0,2,3,4,4,0,0,1,1.707845126109231
0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0.3673535264075324
0,0,0,1,0,0,2,0,0,0,0,0,0,3,0,2,-1.3129736157046334
0,0,4,4,0,0,3,0,0,0,2,0,0,0,1,4,0.9941286457408801
0,0,1,2,0,2,2,0,2,0,0,0,4,0,0,0,1.1694736655440565
1,0,0,0,3,2,0,0,2,0,0,0,0,4,3,0,1.0428256110337768
0,0,0,0,3,4,0,1,0,0,2,0,0,0,0,0,-0.5200022320506651
2,0,0,0,0,0,4,0,0,0,3,4,0,4,0,1,1.5282700629192634
2,0,0,2,3,0,0,0,0,0,0,2,2,2,0,0,-0.6392227943877687
3,0,3,1,3,0,0,0,0,2,0,0,0,0,0,0,-0.5078929363530202
0,0,0,1,0,4,0,0,0,1,1,2,0,0,0,0,-0.51690689902777
0,0,0,0,0,0,0,2,0,0,3,0,0,0,3,0,0.4370193510384273
0,4,0,0,3,0,0,0,0,0,0,2,0,2,2,3,0.05901048545724242
0,0,0,0,3,0,2,0,1,0,0,2,0,4,0,2,-1.752613020719247
0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,-0.1420301281443363
0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,3,-0.8607894933768551
0,4,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0.3353953770658427
0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,3,1.2228557020658537
0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,3,-0.600150852498343
1,0,4,0,0,1,0,0,2,0,0,0,2,0,0,3,0.7028078941012442
0,0,4,0,0,4,1,0,0,1,0,2,4,0,0,0,0.2455286036383914
0,0,4,0,0,0,0,0,0,3,0,0,2,0,0,3,-0.8989464780254142
0,0,0,0,3,0,0,4,0,0,0,2,0,0,0,0,-0.05807871666430736
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8743533905765012
2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0.25884776690186
0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,4,0.949296557864536
0,0,0,0,0,0,2,0,0,4,0,3,0,0,0,0,-1.0202943159475322
0,0,0,4,0,0,3,0,0,0,0,0,0,0,3,0,-0.5441530185789977
0,0,0,0,0,0,3,0,2,3,4,0,1,0,0,4,1.1713632156316671
0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-1.1394911874275067
0,4,0,4,2,0,0,0,0,0,4,0,0,3,0,1,1.480244610887074
0,3,3,0,0,0,0,0,0,0,0,0,0,3,4,0,-0.558202513782944
0,3,0,2,0,0,0,0,1,2,3,0,0,3,0,0,0.6507378409087605
0,0,2,0,0,4,0,0,3,0,1,0,3,0,0,0,0.7993366999387541
0,1,0,0,0,0,0,4,3,0,2,1,0,0,0,0,0.6850070742097458
0,0,0,0,0,0,3,4,2,0,0,1,1,1,0,0,-0.17842990473476766
4,1,0,1,0,1,0,0,0,0,0,0,0,4,0,0,-0.9625891064626415
0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,-2.3917735567747163
2,0,0,0,0,0,0,2,2,0,0,3,3,0,3,0,-0.06859909108205481
0,2,0,2,0,4,2,0,0,1,0,0,4,0,0,0,1.0847004263994637
0,0,2,0,4,0,4,0,0,0,1,3,0,0,0,1,-0.30977773514388995
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,-1.670666345908045
0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,-0.5890243189085219
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0.46520166790932715
0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,-0.7033841709035227
4,1,0,1,4,0,0,4,0,0,0,0,0,0,0,0,1.537352647387078
1,0,4,0,0,0,3,0,0,0,0,0,2,2,0,0,-0.8891262092821514
0,3,0,0,3,0,4,2,0,1,0,0,0,0,0,0,-0.13581577124141633
2,0,0,4,3,0,0,2,0,0,0,0,0,0,0,0,0.5996015342576257
0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,-1.8500265575316304
0,0,0,2,0,3,0,4,2,0,0,0,4,0,0,3,0.9535012765419818
0,0,0,0,0,3,0,0,0,3,0,0,1,1,1,0,-1.2559023408794856
0,0,3,0,0,3,0,2,4,3,0,2,0,0,0,0,-1.8643382860162185
3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0.15625410163917897
0,0,4,1,0,0,0,0,0,0,2,4,3,0,0,4,1.417234283257374
1,0,0,2,0,0,0,0,1,0,4,0,2,0,0,4,1.4910893049696643
0,0,0,1,4,0,4,0,0,1,1,0,3,0,0,0,1.5604463315317667
0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,2,0.3572579535659014
0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,1,0.058276885812333284
0,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0.6202191153692198
0,4,0,0,4,0,0,0,2,0,0,0,0,3,3,0,1.0452853755447131
0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,-1.6222365154524374
0,2,4,4,0,0,0,3,0,0,0,0,0,0,0,0,-1.6552640210693892
0,0,0,0,0,0,0,1,0,0,3,2,0,0,2,3,0.07450512294609288
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-1.1853101220422138
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.006985363200694277
0,0,0,0,3,3,0,0,0,0,0,4,0,3,2,4,1.1539463510108894
0,2,0,0,0,1,0,0,0,1,0,0,0,0,2,0,-0.4548875027669724
0,2,0,0,0,0,0,0,0,0,0,0,3,4,0,2,0.6687290045834036
2,0,0,0,0,3,1,0,0,2,0,3,0,0,3,0,0.18482200763301562
3,0,0,0,2,3,2,0,0,0,4,2,0,0,0,0,-0.5491174785368058
0,0,1,1,0,0,0,4,0,2,4,2,0,0,0,0,0.9205726189840875
0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0.36168242536637674
0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,1,1.0588569689755283
4,0,0,0,0,2,2,3,0,0,0,0,0,2,0,0,1.0567664550653704
0,0,4,0,0,0,1,3,3,0,0,0,0,0,3,0,0.23363415950712849
0,0,0,0,0,2,1,0,4,1,1,0,0,0,0,0,0.07438095017768964
0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,-0.3185098583114087
0,0,4,2,2,0,0,0,0,0,0,2,0,0,3,0,-0.155009450146912
0,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,-1.4093921365175743
1,0,0,0,1,0,0,1,0,0,0,1,0,4,0,0,-0.8592920678210445
0,3,0,0,0,0,0,4,0,0,4,1,0,1,4,0,1.123032233235117
3,0,1,1,3,2,0,0,0,1,0,0,0,0,0,0,0.05799994786174995
0,0,0,0,4,1,0,0,0,0,0,0,0,0,4,0,0.8929768550586713
0,0,0,0,0,2,3,1,2,3,0,0,0,0,0,1,0.4280135576247568
0,0,0,0,0,1,0,0,2,0,1,2,0,0,1,4,0.7002566338662213
2,0,0,2,0,0,0,2,3,0,0,0,0,0,0,3,-0.6926407756583144
0,4,0,0,0,2,0,0,0,0,0,0,1,0,0,0,-0.8850611849691591
0,0,0,2,0,2,0,0,4,0,0,0,4,0,1,1,0.4548111847427386
0,0,4,0,0,0,0,2,0,0,2,0,0,0,0,1,-0.050014839053064586
0,0,0,2,0,4,0,2,0,0,0,4,4,0,0,1,1.479876994138512
0,0,1,0,0,0,0,0,0,0,3,4,0,0,0,0,0.5670952274975241
0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0.24673602042589154
0,3,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0.19384413956884436
3,0,0,2,2,0,0,1,0,2,0,0,0,3,0,0,-1.4375646502751793
0,2,3,0,0,0,4,0,2,0,0,0,0,1,4,0,0.6089961844986641
0,0,0,0,0,4,3,0,0,0,2,4,0,3,0,0,0.9443427179461309
0,0,0,0,0,0,0,3,0,0,0,2,0,0,2,0,-0.2561081406321066
0,0,1,0,0,0,3,0,0,4,4,4,0,0,0,0,0.5305516719120997
0,0,0,4,0,0,0,0,4,0,1,0,3,0,0,0,0.7636631706582606
0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0.3014471957252688
0,0,0,0,0,0,0,0,4,0,0,4,0,0,2,0,0.06548625871469546
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.5416855578368923
0,0,0,0,0,4,0,0,0,1,0,0,0,3,1,1,0.32662730914957633
0,0,0,0,2,0,0,4,2,0,0,0,0,0,2,0,-0.21303244388778272
1,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,-0.9243422599422113
1,0,2,2,1,1,0,0,0,0,0,0,0,2,0,0,-0.2594665238617507
0,0,0,1,0,0,0,0,4,0,0,1,0,0,0,0,0.05397822063247751
0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,-1.182922247028774
3,0,0,0,0,0,3,4,4,0,0,0,0,0,2,0,-0.6761641929877483
4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0.34300340990886835
0,0,3,0,0,0,0,0,3,0,0,0,1,0,1,0,0.14007978162854226
0,0,0,1,2,0,0,2,0,2,0,0,0,2,0,1,1.2213705304016615
0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,-1.0297837296170893
0,0,0,0,2,0,1,4,3,0,0,0,3,3,0,0,-0.4484672804848576
0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0.06064270382085924
0,0,2,0,4,0,0,4,2,0,3,0,0,0,0,0,-0.062064499144831684
0,2,0,0,0,0,4,0,0,0,4,2,0,2,0,0,0.1371617215710646
0,3,2,0,0,0,2,0,1,0,0,2,0,0,3,0,-2.1453298239473586
0,0,3,0,0,0,0,4,0,0,4,0,0,0,0,0,0.06471426354271462
2,0,2,0,0,0,3,0,0,0,0,0,2,0,3,1,0.9058295535145202
3,1,4,0,0,0,3,3,0,2,0,0,0,0,0,0,1.1938875022791382
0,3,0,0,0,0,0,0,0,0,2,2,1,3,0,0,-0.07600779395474871
0,0,0,0,0,0,0,3,2,0,3,4,2,0,0,0,0.956791037978561
2,0,0,0,0,0,1,1,0,2,0,3,0,0,0,0,-1.363556863380709
0,0,0,3,0,1,0,3,0,0,0,4,4,0,1,0,1.4155955294848939
0,0,1,0,0,0,0,0,0,0,2,4,0,2,0,0,-0.22185442892717153
0,4,1,0,0,0,1,0,3,2,0,2,0,0,0,0,0.9380164421664264
4,0,0,0,0,0,2,0,1,0,3,0,0,0,1,0,1.5393900611002214
1,0,0,0,0,0,2,0,4,0,0,0,1,2,0,0,-0.3475973293098798
0,0,0,3,4,0,0,0,0,2,0,0,0,1,2,1,1.495744149932572
4,0,2,2,0,0,0,4,1,3,0,0,0,0,0,0,0.8596519883384377
0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,0,-0.765679688188796
0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0.7824777958496832
0,4,3,0,0,3,0,4,0,2,1,0,0,0,0,0,1.0376953150760617
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5760025167483346
0,4,0,0,0,2,3,0,1,0,1,0,0,0,0,0,0.7345667134726022
2,0,4,1,0,0,0,0,0,1,0,0,0,0,0,4,1.0672615047737721
1,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,-1.0838233916557591
0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0.31624009368741923
0,3,0,3,1,0,3,0,0,4,0,0,0,0,0,2,0.5569579914243896
0,0,0,4,0,0,0,0,0,3,0,3,0,1,0,1,1.0152445517783033
4,0,2,0,1,0,0,2,0,2,0,0,0,2,0,0,0.6479210796886649
1,1,3,0,0,0,0,0,0,0,0,0,0,3,0,0,-1.3015203116716456
0,1,0,0,0,3,0,0,3,1,4,0,0,0,0,4,0.6444360729122934
1,0,0,0,2,3,0,0,0,0,4,0,0,3,0,4,1.2885970136743183
3,0,2,0,4,2,0,0,0,0,0,0,0,4,0,1,-0.6758970581504599
0,3,2,0,3,0,1,0,0,0,0,0,0,0,1,0,-0.9620360474875821
1,0,1,3,0,0,0,0,0,3,3,0,0,0,2,0,1.4411432596577634
0,0,0,0,2,0,2,1,0,0,0,0,0,0,4,0,-0.8929608604327111
0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,1.0083219199398197
0,0,3,0,0,0,0,0,1,0,3,4,0,2,0,0,-1.5753555768974388
0,0,0,0,1,0,0,1,0,0,4,0,0,0,0,0,1.0677475758079824
3,2,0,0,0,4,1,0,0,2,0,2,0,0,0,0,0.9157756288784025
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,-2.027762720052678
0,0,0,4,0,0,3,0,0,0,0,3,0,0,2,0,1.3613067049833094
0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-0.9278101112703167
1,1,0,2,0,0,0,0,3,0,0,4,0,4,0,0,0.4148054963119645
0,0,0,0,0,0,0,1,0,0,4,0,0,0,2,0,0.47951748102445435
0,0,3,0,0,0,0,0,3,1,1,0,0,0,0,0,-1.2591561575673167
0,0,0,4,2,4,2,3,3,0,0,0,0,0,0,0,0.9643909015605073
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,-0.5099058422829262
0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,4,1.0600627519108128
4,0,1,0,0,0,0,4,1,0,0,0,0,4,0,0,0.3862915074412505
0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.5501623270288305
2,0,0,0,0,0,1,2,0,0,4,0,0,1,4,0,0.16455652167393336
0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,-0.8380103257837139
0,0,0,1,0,4,0,4,0,0,0,0,0,0,0,0,0.5644475699817671
0,0,0,2,0,0,0,4,0,0,0,0,0,2,0,0,0.23422888171369138
0,3,0,1,4,0,0,0,0,1,0,0,3,0,2,0,1.0709817862692235
0,0,0,3,0,0,0,2,0,3,0,0,0,0,0,0,-0.328384044177794
0,2,0,4,0,3,2,0,0,0,0,0,0,0,2,0,1.0857730503791578
0,0,0,0,4,1,0,0,3,2,0,0,0,0,4,0,-0.7620909317967192
0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,-1.0880044194760754
0,2,0,0,0,4,0,0,0,0,0,0,3,0,0,0,-0.021905228605769156
0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,-1.716383164759263
2,0,4,3,4,0,0,0,0,0,0,1,0,0,1,0,1.0849847166850186
0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,-1.841194769378946
