n_subs,rank,genotype,mu_real,sigma_real
13,17,4-4-0-4-4-0-0-4-4-4-4-4-4-4-4-4,438.67014,19.338732
13,18,4-4-4-4-4-4-4-4-4-0-0-4-4-0-4-4,438.67014,19.338732
13,19,4-4-4-4-4-3-4-0-0-4-0-3-4-4-4-4,438.66284,22.366531
13,20,4-4-4-4-4-0-4-4-4-0-0-2-4-4-4-4,438.59247,19.099884
13,21,4-4-4-4-4-0-4-3-4-0-0-4-4-4-4-4,438.47708,19.565952
13,22,4-4-4-4-4-0-0-3-0-4-4-4-4-4-4-4,438.43274,20.48998
13,23,4-4-4-4-4-0-4-4-4-4-4-0-0-4-4-4,438.37793,16.86019
13,24,4-4-4-4-0-0-0-4-4-4-3-4-4-4-4-4,438.35785,17.50709
13,25,4-4-4-3-4-0-0-4-4-4-0-4-4-4-4-4,438.34625,18.630472
13,26,4-4-4-0-3-0-0-4-4-4-3-4-4-4-4-4,438.30978,16.464264
13,27,4-4-4-4-3-4-4-4-4-0-0-0-4-4-4-4,438.3054,16.656208
13,28,4-4-4-4-4-0-0-3-4-4-0-4-4-4-4-4,438.20215,19.384846
13,29,4-4-4-4-4-0-4-4-3-0-0-4-4-4-4-4,438.20215,19.384846
13,30,4-4-4-0-4-0-0-4-3-4-4-4-4-4-4-4,438.13577,17.641087
13,31,4-4-4-4-4-0-0-4-2-4-0-4-4-4-4-4,438.05347,19.804903
13,32,4-4-4-3-4-0-4-4-4-0-0-4-4-4-4-4,438.04593,18.520298
13,33,4-4-4-0-0-0-4-4-4-4-4-4-4-4-4-4,438.04022,17.59677
13,34,4-4-4-4-3-3-4-4-4-0-0-4-0-4-4-4,438.01276,16.55086
13,35,4-4-4-4-3-0-4-0-0-4-4-2-4-4-4-4,437.9935,21.900919
13,36,4-4-4-4-3-3-4-0-0-4-0-3-4-4-4-4,437.95554,21.250763
13,37,4-4-4-4-4-0-4-4-0-4-0-4-4-4-4-4,437.87042,21.155386
13,38,4-4-4-4-4-0-4-0-4-4-0-4-4-4-4-4,437.87042,21.155386
13,39,4-4-4-4-4-0-3-0-0-4-2-3-4-4-4-4,437.8675,21.561182
13,40,4-4-4-4-4-0-0-4-0-4-2-4-4-4-4-4,437.85663,19.954975
13,41,4-4-4-4-4-1-4-0-0-4-0-4-4-4-4-4,437.85474,23.61217
13,42,4-4-0-4-4-4-4-4-4-0-0-4-4-4-4-4,437.8437,19.25804
13,43,4-4-4-4-4-0-4-4-4-4-0-4-0-4-4-4,437.8308,19.32614
13,44,4-4-4-0-3-0-0-4-3-4-4-4-4-4-4-4,437.76044,16.530952
13,45,4-4-4-4-4-0-4-0-3-4-0-4-4-4-4-4,437.72827,21.771008
13,46,4-4-4-4-3-0-0-4-4-2-0-4-4-4-4-4,437.72394,17.760954
13,47,4-4-4-4-4-4-3-0-0-2-0-4-4-4-4-4,437.71832,21.677923
13,48,4-4-4-0-4-0-0-4-2-4-4-4-4-4-4-4,437.71115,17.887972
13,49,4-4-4-4-4-0-4-2-0-4-0-4-4-4-4-4,437.70016,22.079937
13,50,4-4-4-0-0-4-4-4-4-3-0-4-4-4-4-4,437.6717,15.934041
13,51,4-4-4-4-0-0-0-4-4-3-4-4-4-4-4-4,437.64673,16.69262
13,52,4-4-4-4-4-0-4-4-2-0-0-4-4-4-4-4,437.62234,19.602602
13,53,4-4-4-4-3-0-0-3-4-4-0-4-4-4-4-4,437.61176,18.293606
13,54,4-4-4-4-2-3-4-4-4-0-0-4-0-4-4-4,437.6092,17.029106
13,55,4-4-3-4-4-4-4-0-0-4-0-4-4-4-4-4,437.5714,23.240856
13,56,4-4-4-4-3-3-4-0-4-0-0-4-4-4-4-4,437.54074,18.719156
13,57,4-4-4-4-2-0-0-4-3-4-0-4-4-4-4-4,437.49915,18.957962
13,58,4-4-4-4-2-0-4-0-0-4-4-2-4-4-4-4,437.49094,22.418024
13,59,4-4-4-4-4-2-4-0-2-0-0-4-4-4-4-4,437.4647,20.859924
13,60,4-4-4-4-4-4-4-4-0-0-0-4-4-4-4-4,437.42426,18.871147
13,61,4-4-4-4-4-0-0-0-4-4-4-4-4-4-4-4,437.42426,18.871147
13,62,4-4-0-4-3-0-0-4-4-4-3-4-4-4-4-4,437.4157,18.091103
13,63,4-4-4-4-0-0-4-4-4-4-0-4-4-4-4-4,437.3971,19.47147
13,64,4-4-4-4-4-0-4-4-4-4-0-0-4-4-4-4,437.3971,19.47147
13,65,4-4-4-0-3-0-4-4-4-4-0-4-4-4-4-4,437.37128,18.289524
13,66,4-4-4-4-4-0-4-4-4-4-0-3-0-4-4-4,437.37128,18.289524
13,67,4-4-4-4-4-0-0-3-4-4-0-3-4-4-4-4,437.35852,18.353313
13,68,4-4-4-2-4-4-4-0-0-4-0-4-4-4-4-4,437.3307,21.917871
13,69,4-4-4-4-4-0-4-4-4-0-0-4-4-4-3-4,437.30017,18.75003
13,70,4-4-4-4-3-0-0-3-0-4-3-4-4-4-4-4,437.28802,19.092262
13,71,4-4-4-4-4-0-4-4-3-4-4-0-0-4-4-4,437.28253,16.95034
13,72,4-4-4-4-4-0-4-1-0-4-0-4-4-4-4-4,437.2544,23.258612
13,73,4-4-4-4-3-2-4-4-4-0-0-0-4-4-4-4,437.23666,16.746565
13,74,4-4-4-4-2-0-0-3-4-4-0-4-4-4-4-4,437.2359,18.841032
13,75,4-4-0-4-4-4-4-4-4-0-0-3-4-4-4-4,437.1828,18.16864
13,76,4-4-4-4-4-3-4-4-3-0-0-0-4-4-4-4,437.17917,17.28303
13,77,4-4-4-4-3-0-4-0-4-4-0-4-4-4-4-4,437.15472,20.192911
13,78,4-4-3-4-4-3-4-0-0-4-0-4-4-4-4-4,437.13257,23.140863
13,79,4-4-4-4-3-0-4-4-0-4-0-4-4-4-4-4,437.11533,19.998583
13,80,4-4-4-4-3-0-4-4-4-4-0-4-0-4-4-4,437.1029,18.338213
13,81,4-4-4-4-4-0-3-3-0-4-0-4-4-4-4-4,437.0957,20.843758
13,82,4-4-4-4-4-0-3-2-0-4-0-4-4-4-4-4,437.0726,21.153532
13,83,4-4-4-4-4-0-4-4-0-3-0-4-4-4-4-4,436.98602,20.101734
13,84,4-4-4-4-4-0-4-3-0-4-0-3-4-4-4-4,436.98254,20.803934
13,85,4-4-4-4-3-0-4-2-0-4-0-4-4-4-4-4,436.9246,20.97994
13,86,4-4-4-4-3-0-0-0-4-4-4-4-4-4-4-4,436.88242,17.8934
13,87,4-4-3-4-4-0-4-4-4-0-0-3-4-4-4-4,436.84943,18.284796
13,88,4-4-4-4-4-0-4-4-4-3-0-0-4-4-4-4,436.80667,18.426235
13,89,4-4-4-4-4-3-4-3-0-0-0-4-4-4-4-4,436.79733,19.499332
13,90,4-4-4-4-4-0-0-2-4-4-0-3-4-4-4-4,436.78528,18.570805
13,91,4-4-4-4-4-0-4-0-4-2-0-4-4-4-4-4,436.7791,20.327991
13,92,4-4-4-4-4-0-0-4-4-0-3-4-4-4-4-4,436.75623,17.541553
13,93,4-4-4-4-0-0-0-4-4-4-4-3-3-4-4-4,436.7544,15.634825
13,94,4-4-0-4-4-4-3-4-4-0-0-4-4-4-4-4,436.72556,18.235615
13,95,4-4-4-4-3-2-2-0-0-4-0-4-4-4-4-4,436.71265,21.474808
13,96,4-4-4-4-4-0-0-4-4-4-0-3-4-3-4-4,436.70993,18.415184
13,97,4-4-4-4-4-0-4-4-0-4-0-2-4-4-4-4,436.70682,20.693281
13,98,4-4-4-4-4-4-4-4-4-0-0-2-3-0-4-4,436.70538,17.740086
13,99,4-4-4-4-3-4-4-0-0-3-0-4-4-3-4-4,436.68805,21.191113
13,100,4-4-4-4-4-0-0-4-4-4-2-0-4-4-4-4,436.68616,17.551826
14,1,4-4-4-4-4-0-0-4-4-4-4-4-4-4-4-4,444.25168,19.693298
14,2,4-4-4-4-4-4-4-4-4-0-0-4-4-4-4-4,444.25168,19.693298
14,3,4-4-4-4-4-3-4-4-4-0-0-4-4-4-4-4,443.75375,19.55062
14,4,4-4-4-4-4-0-0-4-4-4-3-4-4-4-4-4,443.75375,19.55062
14,5,4-4-4-4-4-4-4-4-4-0-0-3-4-4-4-4,443.69693,18.616413
14,6,4-4-4-4-4-0-4-4-4-4-0-4-4-4-4-4,443.45337,21.478601
14,7,4-4-4-4-4-2-4-4-4-0-0-4-4-4-4-4,443.40308,19.78977
14,8,4-4-4-4-4-4-4-3-4-0-0-4-4-4-4-4,443.20294,19.741564
14,9,4-4-4-4-4-0-0-4-4-4-4-2-4-4-4-4,443.11655,19.12568
14,10,4-4-4-3-4-0-0-4-4-4-4-4-4-4-4-4,443.11276,18.611048
14,11,4-4-4-4-4-0-0-4-4-3-4-4-4-4-4-4,443.09927,18.67124
14,12,4-4-4-4-4-4-4-4-3-0-0-4-4-4-4-4,442.9721,19.28502
14,13,4-4-4-4-4-4-4-0-0-4-3-4-4-4-4-4,442.8392,23.213322
14,14,4-4-4-4-3-0-0-4-4-4-2-4-4-4-4-4,442.83392,18.71725
14,15,4-4-4-4-4-0-4-4-4-4-0-3-4-4-4-4,442.73642,20.395727
14,16,4-4-4-4-3-0-4-4-4-4-0-4-4-4-4-4,442.73642,20.395727
14,17,4-4-4-4-4-0-3-4-4-4-0-4-4-4-4-4,442.71988,20.506096
14,18,4-4-4-4-4-3-4-3-4-0-0-4-4-4-4-4,442.68405,19.58559
14,19,4-4-4-4-4-0-0-4-4-3-3-4-4-4-4-4,442.63184,18.574404
14,20,4-4-4-4-4-0-0-4-4-3-4-3-4-4-4-4,442.42358,17.545326
14,21,4-4-4-4-4-0-4-3-4-4-0-4-4-4-4-4,442.37646,21.300161
14,22,4-4-4-4-4-0-4-4-3-4-0-4-4-4-4-4,442.37646,21.300161
14,23,4-4-4-4-2-0-4-4-4-4-0-4-4-4-4-4,442.292,20.935165
14,24,4-4-4-4-4-0-4-4-4-4-0-2-4-4-4-4,442.292,20.935165
14,25,4-4-4-4-4-0-0-4-4-4-4-4-4-3-4-4,442.25763,19.470583
14,26,4-4-4-3-4-0-0-4-4-4-2-4-4-4-4-4,442.22253,18.714151
14,27,4-4-4-4-2-4-4-4-4-0-0-2-4-4-4-4,442.20142,18.604063
14,28,4-4-4-4-4-2-4-0-0-4-3-4-4-4-4-4,442.16406,23.344143
14,29,4-3-4-4-4-0-0-4-4-4-4-4-4-4-4-4,442.11136,18.735336
14,30,4-4-4-4-4-0-4-4-4-4-0-4-3-4-4-4,442.08597,20.385221
14,31,4-4-4-3-4-0-4-4-4-4-0-4-4-4-4-4,442.08597,20.385221
14,32,4-4-4-4-3-0-3-4-4-4-0-4-4-4-4-4,442.0611,19.394976
14,33,4-4-4-4-4-3-4-4-4-0-0-4-4-3-4-4,442.02164,19.366394
14,34,4-4-4-4-3-0-4-4-4-4-0-3-4-4-4-4,442.02023,19.33777
14,35,4-4-4-4-4-4-4-4-4-4-0-4-0-4-4-4,442.0034,19.130716
14,36,4-4-4-4-4-0-3-4-4-4-0-3-4-4-4-4,441.98517,19.442305
14,37,4-4-4-4-3-0-4-4-4-3-0-4-4-4-4-4,441.98517,19.442305
14,38,4-4-4-4-4-4-4-4-4-4-4-0-0-4-4-4,441.92325,17.048994
14,39,4-4-4-4-4-0-4-4-2-4-0-4-4-4-4-4,441.92157,21.533043
14,40,4-4-4-4-4-0-4-2-4-4-0-4-4-4-4-4,441.92157,21.533043
14,41,4-4-4-4-0-4-4-4-4-4-0-4-4-4-4-4,441.841,18.890121
14,42,4-4-4-4-4-0-4-4-4-4-4-0-4-4-4-4,441.841,18.890121
14,43,4-4-4-4-4-4-4-4-3-0-0-4-3-4-4-4,441.8002,18.227192
14,44,4-4-3-4-2-0-0-4-4-4-4-4-4-4-4-4,441.65976,18.973837
14,45,4-4-4-4-3-0-4-4-3-4-0-4-4-4-4-4,441.65765,20.201195
14,46,4-4-4-4-4-0-4-3-4-4-0-3-4-4-4-4,441.65765,20.201195
14,47,4-4-4-4-4-2-4-4-2-0-0-4-4-4-4-4,441.62958,19.605106
14,48,4-4-4-0-3-0-4-4-4-4-4-4-4-4-4-4,441.60687,18.20271
14,49,4-4-4-4-4-4-4-4-4-4-0-3-0-4-4-4,441.60687,18.20271
14,50,4-4-4-4-2-0-4-4-4-4-0-3-4-4-4-4,441.58597,19.86495
14,51,4-4-4-4-3-0-4-4-4-4-0-2-4-4-4-4,441.58597,19.86495
14,52,4-4-4-4-4-0-3-3-4-4-0-4-4-4-4-4,441.55643,20.260345
14,53,4-4-4-4-4-0-4-4-4-4-0-4-2-4-4-4,441.53027,19.904518
14,54,4-4-4-2-4-0-4-4-4-4-0-4-4-4-4-4,441.53027,19.904518
14,55,4-4-4-0-0-3-4-4-4-4-4-4-4-4-4-4,441.5,16.97801
14,56,4-4-4-0-4-0-4-4-4-4-3-4-4-4-4-4,441.49915,19.036543
14,57,4-4-4-4-4-3-4-4-4-4-0-4-0-4-4-4,441.49915,19.036543
14,58,4-4-4-4-4-0-4-4-4-4-0-3-3-4-4-4,441.4908,19.327675
14,59,4-4-4-4-4-0-4-0-4-4-4-4-4-4-4-4,441.48108,20.828074
14,60,4-4-4-0-0-4-4-4-4-4-3-4-4-4-4-4,441.47006,16.84986
14,61,4-3-4-4-4-4-4-4-4-0-0-4-4-4-4-4,441.3902,18.74276
14,62,4-4-4-4-4-4-4-4-4-4-0-4-4-0-4-4,441.3893,20.926085
14,63,4-4-0-4-4-0-4-4-4-4-4-4-4-4-4-4,441.3893,20.926085
14,64,4-4-4-0-4-0-4-4-4-4-4-3-4-4-4-4,441.37958,18.022575
14,65,4-4-4-4-4-4-4-4-4-4-0-2-0-4-4-4,441.3465,18.70645
14,66,4-4-4-4-4-4-4-0-4-4-0-4-4-4-4-4,441.33615,21.536963
14,67,4-4-4-4-4-0-4-4-0-4-4-4-4-4-4-4,441.33615,21.536963
14,68,4-4-4-4-4-0-4-4-4-4-3-0-4-4-4-4,441.32178,18.861403
14,69,4-4-4-4-0-3-4-4-4-4-0-4-4-4-4-4,441.32178,18.861403
14,70,4-4-4-4-3-0-0-4-4-4-4-3-3-4-4-4,441.31577,16.47469
14,71,4-4-4-4-3-0-0-3-4-4-4-2-4-4-4-4,441.30963,17.695822
14,72,4-4-4-4-4-0-4-4-4-4-0-4-4-3-4-4,441.29407,21.222694
14,73,4-4-4-4-4-0-4-0-3-4-4-4-4-4-4-4,441.25967,21.487299
14,74,4-4-4-4-0-0-4-4-4-4-4-4-4-4-4-4,441.22156,19.491503
14,75,4-4-4-4-4-4-4-4-4-4-0-0-4-4-4-4,441.22156,19.491503
14,76,4-4-4-3-4-3-4-0-0-4-4-4-4-4-4-4,441.22046,22.119635
14,77,4-4-4-4-3-0-0-4-4-4-4-4-2-4-4-4,441.21378,17.008688
14,78,4-4-4-4-4-0-4-2-4-3-0-4-4-4-4-4,441.19937,20.571514
14,79,4-4-4-4-4-0-3-4-2-4-0-4-4-4-4-4,441.19937,20.571514
14,80,4-4-4-0-0-2-4-4-4-4-4-4-4-4-4-4,441.1947,17.231207
14,81,4-4-4-4-2-0-4-4-3-4-0-4-4-4-4-4,441.1938,20.745823
14,82,4-4-4-4-4-0-0-4-4-2-4-2-4-4-4-4,441.1712,18.199892
14,83,4-4-4-4-0-4-4-4-4-4-0-3-4-4-4-4,441.16705,17.949726
14,84,4-4-4-4-4-4-4-2-0-4-0-4-4-4-4-4,441.15332,21.80683
14,85,4-4-4-4-3-0-0-4-4-4-2-4-3-4-4-4,441.15005,17.598316
14,86,4-4-4-4-4-0-4-4-4-4-0-2-3-4-4-4,441.0906,19.86303
14,87,4-4-4-4-4-3-4-4-0-4-0-4-4-4-4-4,441.05768,20.741543
14,88,4-4-4-4-4-0-4-0-4-4-3-4-4-4-4-4,441.05768,20.741543
14,89,4-4-4-4-4-0-4-4-4-4-2-0-4-4-4-4,440.99146,19.073505
14,90,4-4-4-4-0-2-4-4-4-4-0-4-4-4-4-4,440.99146,19.073505
14,91,4-4-4-4-4-0-0-3-2-4-2-4-4-4-4-4,440.913,20.022429
14,92,4-4-4-4-4-3-4-0-4-4-0-4-4-4-4-4,440.90656,21.301376
14,93,4-4-4-4-4-0-4-4-0-4-3-4-4-4-4-4,440.90656,21.301376
14,94,4-4-4-4-3-0-3-3-4-4-0-4-4-4-4-4,440.89386,19.208773
14,95,4-4-4-4-3-0-3-4-4-4-0-2-4-4-4-4,440.878,18.886635
14,96,4-4-4-4-3-3-4-4-4-4-0-4-0-4-4-4,440.8703,17.940891
14,97,4-4-4-0-0-3-4-4-4-4-4-3-4-4-4-4,440.85373,16.02981
14,98,4-4-4-4-3-0-2-4-4-4-0-3-4-4-4-4,440.84985,18.52206
14,99,4-4-4-4-4-1-4-4-4-0-0-3-4-4-4-4,440.84787,18.536459
14,100,4-4-4-4-4-3-4-4-4-4-0-4-4-0-4-4,440.8431,20.826721
15,1,4-4-4-4-4-4-4-4-4-4-0-4-4-4-4-4,447.349,21.311562
15,2,4-4-4-4-4-0-4-4-4-4-4-4-4-4-4-4,447.349,21.311562
15,3,4-4-4-4-4-3-4-4-4-4-0-4-4-4-4-4,446.91916,21.218725
15,4,4-4-4-4-4-4-4-4-4-3-0-4-4-4-4-4,446.7727,20.362677
15,5,4-4-4-4-3-4-4-4-4-4-0-4-4-4-4-4,446.74216,20.178566
15,6,4-4-4-4-4-0-4-4-4-4-4-3-4-4-4-4,446.74216,20.178566
15,7,4-4-4-4-4-4-4-4-4-4-0-3-4-4-4-4,446.68863,20.318933
15,8,4-4-4-4-3-0-4-4-4-4-4-4-4-4-4-4,446.68863,20.318933
15,9,4-4-4-4-4-2-4-4-4-4-0-4-4-4-4-4,446.58698,21.438492
15,10,4-4-4-4-4-0-2-4-4-4-4-4-4-4-4-4,446.4262,20.527786
15,11,4-4-4-4-4-0-4-4-4-4-4-2-4-4-4-4,446.3433,20.702822
15,12,4-4-4-4-4-3-4-4-4-3-0-4-4-4-4-4,446.3139,20.252848
15,13,4-4-4-4-4-0-4-4-4-4-3-3-4-4-4-4,446.2765,20.102283
15,14,4-4-4-4-3-3-4-4-4-4-0-4-4-4-4-4,446.2765,20.102283
15,15,4-4-4-4-2-0-4-4-4-4-4-4-4-4-4-4,446.271,20.845009
15,16,4-4-4-4-4-4-4-4-4-4-0-2-4-4-4-4,446.271,20.845009
15,17,4-4-4-4-4-3-4-4-4-4-0-3-4-4-4-4,446.23846,20.185686
15,18,4-4-4-4-4-0-4-4-3-4-4-4-4-4-4-4,446.1953,21.24669
15,19,4-4-4-4-4-4-3-4-4-4-0-4-4-4-4-4,446.17197,20.226065
15,20,4-4-4-4-3-0-3-4-4-4-4-4-4-4-4-4,446.15063,19.340992
15,21,4-4-4-4-4-4-4-4-3-4-0-4-4-4-4-4,446.14026,21.026052
15,22,4-4-4-4-3-4-4-4-4-4-0-3-4-4-4-4,446.0793,19.213314
15,23,4-4-4-3-4-0-4-4-4-4-4-4-4-4-4-4,446.0287,20.197098
15,24,4-4-4-4-4-4-4-4-4-4-0-4-3-4-4-4,446.0287,20.197098
15,25,4-4-4-4-4-2-4-4-4-3-0-4-4-4-4-4,445.99353,20.480715
15,26,4-4-4-4-4-3-4-4-4-2-0-4-4-4-4-4,445.9643,20.418308
15,27,4-4-4-4-4-2-4-4-4-4-0-3-4-4-4-4,445.90253,20.424423
15,28,4-4-4-4-4-0-4-4-4-4-3-2-4-4-4-4,445.85324,20.617876
15,29,4-4-4-4-2-3-4-4-4-4-0-4-4-4-4-4,445.85324,20.617876
15,30,4-4-4-4-2-0-4-4-4-4-3-4-4-4-4-4,445.8032,20.71496
15,31,4-4-4-4-4-3-4-4-4-4-0-2-4-4-4-4,445.8032,20.71496
15,32,4-4-4-4-2-4-4-4-4-3-0-4-4-4-4-4,445.78104,19.76293
15,33,4-4-4-4-4-4-4-2-4-4-0-4-4-4-4-4,445.77594,21.503847
15,34,4-4-4-4-4-4-4-4-4-3-0-2-4-4-4-4,445.75366,19.871613
15,35,4-4-4-4-3-0-4-4-4-4-4-2-4-4-4-4,445.67712,19.729559
15,36,4-4-4-4-4-4-4-4-2-4-0-4-4-4-4-4,445.6468,21.258093
15,37,4-4-4-4-4-0-4-2-4-4-4-4-4-4-4-4,445.6468,21.258093
15,38,4-4-4-4-2-0-4-4-4-4-4-3-4-4-4-4,445.64294,19.719154
15,39,4-4-4-3-4-4-4-4-4-4-0-4-4-4-4-4,445.63907,20.200768
15,40,4-4-4-4-3-3-4-4-4-4-0-3-4-4-4-4,445.59152,19.116858
15,41,4-4-4-4-3-4-4-3-4-4-0-4-4-4-4-4,445.5841,20.147024
15,42,4-4-4-4-4-0-3-4-4-3-4-4-4-4-4-4,445.57935,19.282114
15,43,4-4-4-4-4-4-3-4-4-3-0-4-4-4-4-4,445.57935,19.282114
15,44,4-4-4-4-3-4-3-4-4-4-0-4-4-4-4-4,445.57452,19.062057
15,45,4-4-3-4-4-0-4-4-4-4-4-4-4-4-4-4,445.56863,21.101591
15,46,4-4-4-4-4-4-4-4-4-4-0-4-4-3-4-4,445.56863,21.101591
15,47,4-4-4-4-3-0-4-4-4-3-4-4-4-4-4-4,445.5103,19.269281
15,48,4-4-4-4-4-4-4-3-4-4-0-3-4-4-4-4,445.50726,20.236845
15,49,4-4-4-4-4-0-4-4-4-4-2-2-4-4-4-4,445.50677,20.832302
15,50,4-4-4-4-2-2-4-4-4-4-0-4-4-4-4-4,445.50677,20.832302
15,51,4-4-4-4-2-0-4-4-4-4-2-4-4-4-4-4,445.47107,20.950981
15,52,4-4-4-4-4-2-4-4-4-4-0-2-4-4-4-4,445.47107,20.950981
15,53,4-4-4-2-4-0-4-4-4-4-4-4-4-4-4-4,445.4702,19.707798
15,54,4-4-4-4-4-2-3-4-4-4-0-4-4-4-4-4,445.4556,20.36624
15,55,4-4-4-3-3-0-4-4-4-4-4-4-4-4-4-4,445.43893,19.226273
15,56,4-4-4-4-4-4-4-4-4-2-0-2-4-4-4-4,445.41266,20.03601
15,57,4-4-4-4-4-4-4-4-4-4-4-0-4-4-4-4,445.40613,18.971008
15,58,4-4-4-4-0-4-4-4-4-4-4-4-4-4-4-4,445.40613,18.971008
15,59,4-4-4-3-4-0-4-4-4-4-4-3-4-4-4-4,445.40002,19.08251
15,60,4-4-4-4-4-0-4-3-4-4-2-4-4-4-4-4,445.34503,21.160732
15,61,4-4-4-4-4-2-4-4-4-4-0-4-3-4-4-4,445.30304,20.317686
15,62,4-4-4-4-4-0-3-4-4-4-3-2-4-4-4-4,445.27322,19.677402
15,63,4-4-4-4-2-3-4-4-4-3-0-4-4-4-4-4,445.27322,19.677402
15,64,4-3-4-4-4-0-4-4-4-4-4-4-4-4-4-4,445.2389,20.480621
15,65,4-4-4-4-4-0-2-4-4-3-4-4-4-4-4-4,445.22693,19.44843
15,66,4-4-3-4-4-4-4-4-4-4-0-4-4-4-4-4,445.1986,21.077646
15,67,4-4-4-4-4-0-4-4-3-4-4-2-4-4-4-4,445.1851,20.655777
15,68,4-4-4-4-4-0-4-2-4-4-3-4-4-4-4-4,445.18405,21.18446
15,69,4-4-4-4-4-4-4-2-4-3-0-4-4-4-4-4,445.17682,20.585352
15,70,4-4-4-4-3-4-4-2-4-4-0-4-4-4-4-4,445.17224,20.403643
15,71,4-4-4-4-2-0-4-4-4-4-3-3-4-4-4-4,445.14697,19.639263
15,72,4-4-4-4-4-4-4-4-3-2-0-4-4-4-4-4,445.14465,20.194483
15,73,4-4-4-4-4-0-4-4-3-4-3-3-4-4-4-4,445.09964,20.037622
15,74,4-4-4-4-4-4-3-4-4-4-0-2-4-4-4-4,445.09076,19.772783
15,75,4-4-4-4-4-0-4-3-4-4-4-2-4-4-4-4,445.08783,20.42646
15,76,4-4-4-4-3-0-4-4-4-3-3-4-4-4-4-4,445.0864,19.168589
15,77,4-4-4-4-4-4-4-4-3-4-0-2-4-4-4-4,445.08044,20.573864
15,78,4-4-3-4-4-0-4-4-4-4-3-4-4-4-4-4,445.06638,21.006891
15,79,4-4-4-4-4-0-3-2-4-4-4-4-4-4-4-4,445.01965,20.254837
15,80,4-4-4-4-4-4-3-3-4-4-0-4-4-4-4-4,445.0127,20.18152
15,81,4-4-4-4-4-0-4-4-3-3-4-4-4-4-4-4,445.0127,20.18152
15,82,4-4-4-4-4-3-4-4-4-4-0-3-3-4-4-4,445.01245,19.09727
15,83,4-4-4-4-3-0-4-2-4-4-4-4-4-4-4-4,445.01028,20.304354
15,84,4-4-4-4-4-2-4-4-4-2-0-3-4-4-4-4,445.00803,19.61253
15,85,4-4-4-3-4-0-4-4-4-4-4-2-4-4-4-4,444.99994,19.59754
15,86,4-4-4-4-4-0-3-4-4-3-4-3-4-4-4-4,444.99777,18.136007
15,87,4-4-4-4-3-4-4-4-2-4-0-4-4-4-4-4,444.99023,20.128386
15,88,4-4-4-4-4-3-4-4-4-4-4-0-4-4-4-4,444.9877,18.794228
15,89,4-4-4-4-0-4-4-4-4-4-3-4-4-4-4-4,444.9877,18.794228
15,90,4-4-4-4-4-0-2-4-4-4-2-3-4-4-4-4,444.958,19.543865
15,91,4-4-4-4-3-0-3-4-4-3-4-4-4-4-4-4,444.94254,18.305147
15,92,4-4-4-4-4-2-4-4-4-3-0-2-4-4-4-4,444.92578,19.97711
15,93,4-4-4-4-4-0-4-4-2-4-2-4-4-4-4-4,444.9244,21.609007
15,94,4-4-4-2-4-4-4-4-4-4-0-4-4-4-4-4,444.9195,19.712887
15,95,4-4-4-4-4-4-4-4-4-4-0-3-4-3-4-4,444.91833,20.106453
15,96,4-4-4-4-4-4-4-4-3-3-0-3-4-4-4-4,444.91797,19.061167
15,97,4-4-4-4-3-0-3-3-4-4-4-4-4-4-4-4,444.91797,19.061167
15,98,4-4-4-4-4-4-4-0-4-4-4-4-4-4-4-4,444.9054,21.091368
15,99,4-4-4-4-4-0-4-3-2-4-4-4-4-4-4-4,444.90192,21.527536
15,100,4-4-4-4-3-4-4-3-4-4-0-3-4-4-4-4,444.89133,19.150936
16,1,4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4,450.301,21.149813
16,2,4-4-4-4-4-3-4-4-4-4-4-4-4-4-4-4,449.90234,21.026161
16,3,4-4-4-4-4-4-4-4-4-4-3-4-4-4-4-4,449.90234,21.026161
16,4,4-4-4-4-3-4-4-4-4-4-4-4-4-4-4-4,449.6854,20.076519
16,5,4-4-4-4-4-4-4-4-4-4-2-4-4-4-4-4,449.6397,21.26498
16,6,4-4-4-4-4-2-4-4-4-4-4-4-4-4-4-4,449.6397,21.26498
16,7,4-4-4-4-4-3-4-4-4-4-3-4-4-4-4-4,449.51276,20.90805
16,8,4-4-4-4-4-4-4-4-3-4-4-4-4-4-4-4,449.2981,21.026625
16,9,4-4-4-4-4-4-4-3-4-4-4-4-4-4-4-4,449.2981,21.026625
16,10,4-4-4-4-4-4-4-4-4-4-4-2-4-4-4-4,449.29706,20.59638
16,11,4-4-4-4-2-4-4-4-4-4-4-4-4-4-4-4,449.29706,20.59638
16,12,4-4-4-4-4-3-4-4-4-4-4-3-4-4-4-4,449.28094,19.93765
16,13,4-4-4-4-3-4-4-4-4-4-3-4-4-4-4-4,449.28094,19.93765
16,14,4-4-4-4-4-4-4-4-4-3-4-4-4-4-4-4,449.2743,20.112717
16,15,4-4-4-4-4-4-3-4-4-4-4-4-4-4-4-4,449.2743,20.112717
16,16,4-4-4-4-3-3-4-4-4-4-4-4-4-4-4-4,449.26932,19.984627
16,17,4-4-4-4-4-4-4-4-4-4-3-3-4-4-4-4,449.26932,19.984627
16,18,4-4-4-4-4-2-4-4-4-4-3-4-4-4-4-4,449.24298,21.143898
16,19,4-4-4-4-4-3-4-4-4-4-2-4-4-4-4-4,449.24298,21.143898
16,20,4-4-4-4-3-4-4-4-4-4-4-3-4-4-4-4,449.06387,19.005177
